,Fy,Fz,Time,MT1,MT2,MQF,FROX,FROY,FROZ,MROX,MROY,MROZ,R,Angle_rad,Angle_deg,Pressure Hoist_R3,Pressure Hoist_R17,Pressure Hoist_R28,Pressure Hoist_R29,Pressure Hoist_R19,Pressure Hoist_R4
238,11747.2865940718,170.60454909129,2253980.88,507.5,510.0,143.0,400.0,150.0,27500.0,3750.0,-12000.0,-4500.0,11748.525364292733,0.014521868937830772,0.8320418007798309,2.077595468969395,11.773040990826573,19.390891043714355,20.083422866704154,13.15810463680617,2.7701272919591937
239,7015.24242145156,83.2012333006782,2258871.84,247.5,247.5,10.0,200.0,116.666666666667,24000.0,5000.0,-6000.0,-2000.0,7015.735790133228,0.011859509275846647,0.6794998286022641,1.2406545023401487,7.030375513260843,11.579442021841388,11.992993522621436,7.857478514820942,1.6542060031201982
240,24111.4480808217,170.60454909129,2259028.368,507.5,510.0,120.0,1200.0,-1250.0,29000.0,4062.5,-12000.0,4500.0,24112.05164365594,0.007075547743823088,0.40539902346437473,4.263946979649849,24.162366218015816,39.79683847673193,41.218154136615205,27.00499753778238,5.685262639533132
241,7764.64101531852,83.2012333006782,2280143.376,247.5,247.5,5.0,392.857142857143,-1228.57142857143,26000.0,5767.85714285714,-6321.42857142857,-1500.0,7765.086769765639,0.010714989781635674,0.6139236920135277,1.3731688521566625,7.781290162221088,12.816242620128852,13.273965570847738,8.696736063658863,1.8308918028755499
242,19360.9231708898,170.60454909129,2317333.248,507.5,507.5,128.461538461538,700.0,-1650.0,28500.0,2375.0,-11500.0,1000.0,19361.674822733396,0.008811570197481832,0.5048657831989664,3.423895904896089,19.402076794411173,31.956361779030164,33.09766041399552,21.6846740643419,4.565194539861452
243,6793.9033245533,83.2012333006782,2320450.992,247.5,247.5,23.1818181818182,240.0,100.0,24600.0,5000.0,-6000.0,-2000.0,6794.412765544873,0.012245843120466933,0.7016351273820693,1.2015159978210286,6.808590654319162,11.214149312996268,11.614654645603276,7.609601319533181,1.602021330428038
244,19239.1405378105,170.60454909129,2320503.12,507.5,507.5,135.714285714286,600.0,-1007.14285714286,28000.0,5250.0,-12500.0,1000.0,19239.896947379784,0.008867344006313463,0.5080613870523882,3.402360848009346,19.280044805386297,31.755367914753904,32.88948819742368,21.54828537072586,4.536481130679129
245,7829.78000829311,84.0416497986648,2320518.816,250.0,247.5,10.0,400.0,-1200.0,25000.0,5250.0,-6000.0,-1500.0,7830.231029616389,0.010733178001734352,0.614965800262037,1.3846888867906797,7.84657035848052,12.92376294337968,13.385325905643237,8.76969628300764,1.8462518490542401
246,23788.164297637,170.60454909129,2320546.896,507.5,507.5,129.0,633.333333333333,-1100.0,28500.0,4031.25,-12500.0,4333.33333333333,23788.77606274737,0.0071717019450462365,0.4109082533769128,4.206779304448211,23.838416058539863,39.2632735081833,40.6655332763327,26.64293559483867,5.609039072597614
247,7188.32511192825,84.0416497986648,2331037.44,250.0,247.5,8.57142857142857,400.0,-1175.0,25000.0,5250.0,-6000.0,-2000.0,7188.8163777967775,0.01169087647165717,0.669837880634751,1.2712618708009817,7.203817267872229,11.865110794142497,12.288864751076154,8.05132518173955,1.6950158277346423
248,28166.1684878604,170.60454909129,2346431.472,507.5,507.5,40.0,1322.22222222222,-1211.11111111111,28000.0,4093.75,-12000.0,6500.0,28166.685165257037,0.006056999297686143,0.3470404962711197,4.980963624003579,28.225460536020282,46.48899382403341,48.14931503203459,31.54610295202267,6.6412848320047715
249,7885.75081440531,84.0416497986648,2373666.048,250.0,247.5,6.66666666666667,300.0,-1066.66666666667,25500.0,4500.0,-6500.0,-1500.0,7886.198634690537,0.01065700275952073,0.6106012803798097,1.394586132539029,7.902654751054499,13.01613723703094,13.480999281210613,8.83237883941385,1.8594481767187054
250,22155.1973384649,170.60454909129,2375751.6,507.5,507.5,211.153846153846,1100.0,-1250.0,28500.0,3250.0,-12000.0,4142.85714285714,22155.854192932686,0.0077002779308939185,0.44119342651795174,3.9180153129928237,22.202086773626004,36.568142921266364,37.8741480255973,24.814096982287886,5.224020417323765
251,7737.42817820797,84.0416497986648,2382585.408,250.0,247.5,15.5,300.0,90.0,25300.0,6350.0,-6000.0,-1500.0,7737.884582482966,0.010861276268330493,0.6223052903009375,1.368358449208876,7.754031212183632,12.771345525949512,13.227465009019134,8.666270178322883,1.8244779322785016
252,28896.945215784,170.60454909129,2383872.768,507.5,507.5,155.0,700.0,-1200.0,28875.0,3750.0,-12000.0,8500.0,28897.448827123,0.005903827053770732,0.33826437315621827,5.110191014310328,28.95774908109187,47.695116133563076,49.39851313833318,32.36454309063208,6.81358801908044
253,8473.55627449672,84.0416497986648,2385432.864,250.0,250.0,8.33333333333333,490.909090909091,-1086.36363636364,26500.0,4250.0,-6000.0,-1000.0,8473.973031345073,0.009917783224036105,0.5682471208629194,1.498527468613184,8.49165565547471,13.98625637372305,14.485765529927443,9.490673967883499,1.9980366248175787
254,23941.9156811941,170.60454909129,2386771.776,507.5,507.5,251.944444444444,1300.0,-1163.63636363636,28000.0,2458.33333333333,-11000.0,6000.0,23942.523517740952,0.007125647917204402,0.4082695519519977,4.233967824365022,23.99248433806846,39.51703302740688,40.92835563552855,26.81512955431181,5.645290432486696
255,8594.6660735835,84.8820662966515,2396174.976,252.5,250.0,10.0,400.0,-1200.0,25000.0,5250.0,-6500.0,-1000.0,8595.085216656435,0.009875812043070533,0.5658423493324123,1.5199448056523175,8.613020565363133,14.186151519421633,14.692799787972403,9.626317102464677,2.02659307420309
256,28315.4590402536,170.60454909129,2449230.912,507.5,507.5,150.0,675.0,-1162.5,28500.0,2541.66666666667,-11500.0,8000.0,28315.972993567608,0.006025065122502538,0.34521080281086775,5.007363508759584,28.375059882970973,46.73539274842278,48.4045139180093,31.713302222144033,6.676484678346111
257,10596.9900997629,84.8820662966515,2449958.688,252.5,250.0,9.64285714285714,600.0,-1100.0,26000.0,5000.0,-6000.0,500.0,10597.330047688978,0.008009845268576173,0.45893032844224607,1.8740194371259524,10.619443477047065,17.490848079842227,18.115521225550875,11.868789768464367,2.498692582834604
258,28862.8358784172,169.764132593303,2451103.056,505.0,505.0,270.0,1400.0,-1538.88888888889,29000.0,4375.0,-12000.0,10000.0,28863.33512962704,0.005881687290992926,0.3369958581896291,5.104158387989173,28.92356419860532,47.63881162123229,49.340197750562005,32.326336457264766,6.805544517318897
259,6962.93822133311,84.8820662966515,2464423.056,252.5,250.0,27.9166666666667,300.0,-1033.33333333333,25500.0,4750.0,-6500.0,-2000.0,6963.455581769749,0.012189949014452655,0.6984326310077945,1.2314093315085088,6.977986211881551,11.493153760746083,11.903623537915584,7.798925766220556,1.6418791086780118
260,23246.993123544,169.764132593303,2464450.704,505.0,505.0,247.777777777778,200.0,-700.0,28000.0,5000.0,-12500.0,5500.0,23247.612977396566,0.007302497748399694,0.41840230088708896,4.1110806580874115,23.296123729162,38.37008614214918,39.740446361511644,26.036844167886937,5.481440877449882
261,8149.358760324,85.7224827946381,2513927.52,255.0,250.0,5.76923076923077,400.0,-1200.0,25000.0,6062.5,-6500.0,-1500.0,8149.809601980037,0.010518535734994025,0.602667704272695,1.4412027873300939,8.166815794870534,13.451226015080879,13.931626944190908,9.127617653090596,1.9216037164401254
262,23657.4457017002,169.764132593303,2546583.984,505.0,505.0,223.333333333333,1300.0,-1155.55555555556,28000.0,4055.55555555556,-12000.0,5500.0,23658.054801475297,0.007175805067130938,0.4111433449551931,4.183662709667537,23.70742202144938,39.04751862356368,40.44207286011952,26.496530494561068,5.578216946223383
263,6497.89322736844,85.7224827946381,2556195.696,255.0,250.0,10.0,512.5,-1300.0,27000.0,5150.0,-6500.0,-2687.5,6498.458643273582,0.013191584921721131,0.7558221411030352,1.1491798173738696,6.512018965118594,10.72567829548945,11.108738234614073,7.278138843367841,1.5322397564984929
264,26352.7766825057,169.764132593303,2603283.84,505.0,505.0,150.0,1310.0,-1175.0,28500.0,-3500.0,-12000.0,6600.0,26353.323485638983,0.0064418936319985114,0.3690933171857158,4.660290867861132,26.40831491787975,43.496048100037235,45.04947838932427,29.515175496453836,6.213721157148175
265,7363.22498477794,85.7224827946381,2616370.992,255.0,252.5,10.0,266.666666666667,-1194.44444444444,26500.0,5250.0,-6500.0,-2000.0,7363.723957381521,0.01164144929308599,0.667005911909383,1.3021923223739178,7.379089826785535,12.153795008823234,12.587859116281205,8.24721804170148,1.7362564298318905
266,24881.0180232883,169.764132593303,2629503.504,505.0,505.0,110.833333333333,150.0,-665.0,28000.0,4250.0,-12500.0,5000.0,24881.597170115754,0.00682293216928554,0.3909252172041008,4.400032509481347,24.933517553727636,41.06697008849258,42.53364759165302,27.866872560048535,5.866710012641796
267,8694.10975417525,85.7224827946381,2630753.28,255.0,252.5,10.0,500.0,-1150.0,26000.0,4800.0,-6350.0,-1000.0,8694.532348648872,0.009859514948069996,0.5649085945705578,1.5375309200303349,8.712675213505232,14.350288586949793,14.862798893626568,9.737695826858788,2.0500412267071133
268,18995.2108163777,169.764132593303,2663123.904,505.0,505.0,250.0,800.0,-1250.0,29000.0,3500.0,-12000.0,2333.33333333333,18995.96940983396,0.008936969142176917,0.5120506134853892,3.359224987886651,19.035608264691025,31.35276655360875,32.47250821623763,21.27509158994879,4.478966650515535
269,8512.62546743925,85.7224827946381,2664231.408,255.0,252.5,10.0,459.090909090909,-1318.18181818182,26568.1818181818,5000.0,-6125.0,-1136.36363636364,8513.057070932378,0.010069700084373604,0.5769513157971365,1.505439044409956,8.530821251656418,14.050764414492923,14.552577429296239,9.534447281263054,2.0072520592132745
270,20994.9211387629,169.764132593303,2665968.48,505.0,505.0,144.117647058824,700.0,-1016.66666666667,28000.0,4541.66666666667,-12000.0,2500.0,20995.60748069911,0.008085785687538002,0.4632813939432141,3.7128386429445626,21.03941897668586,34.653160667482595,35.890773548464104,23.514644738648897,4.950451523926084
271,8694.10975417525,85.7224827946381,2762833.824,255.0,252.5,10.0,420.0,-1230.0,25500.0,5000.0,-6500.0,-1000.0,8694.532348648872,0.009859514948069996,0.5649085945705578,1.5375309200303349,8.712675213505232,14.350288586949793,14.862798893626568,9.737695826858788,2.0500412267071133
272,17954.5255586211,169.764132593303,3089576.736,505.0,505.0,166.666666666667,600.0,-1337.5,28000.0,3700.0,-12000.0,500.0,17955.328119973008,0.009454946234230823,0.5417285147445372,3.1751992006837195,17.99279547054108,29.63519253971472,30.693592273275954,20.10959493766356,4.233598934244959
273,8793.553434767,86.5628992926248,3175960.32,257.5,255.0,10.0,410.0,-1255.0,26000.0,5500.0,-6500.0,-1000.0,8793.979482898312,0.009843586446009515,0.5639959586285268,1.5551170348074776,8.812329863909042,14.514425658203129,15.03279800313895,9.849074553780692,2.073489379743304
274,22690.6304352989,169.764132593303,3175971.984,505.0,505.0,139.375,1035.71428571429,-1189.28571428571,28000.0,3750.0,-12083.3333333333,3714.28571428571,22691.265487231598,0.0074815446681419755,0.4286609337231393,4.01269681935883,22.738615309700034,37.45183698068241,38.78940258713535,25.41374652260592,5.350262425811772
275,6946.32148281393,87.4033157906114,3191322.672,260.0,255.0,10.0,100.0,-1050.0,26000.0,5538.46153846154,-6692.30769230769,-2500.0,6946.871344872705,0.012582012475451045,0.7208962126242942,1.2284765944742648,6.961367368687502,11.465781548426474,11.87527374658456,7.780351765003679,1.6379687926323532
276,16324.3758306031,169.764132593303,3199537.872,505.0,505.0,263.75,700.0,-1633.33333333333,28500.0,4000.0,-11500.0,500.0,16325.258531474894,0.01039905077321856,0.5958217202476789,2.8869396033165935,16.35932441879403,26.944769630954877,27.907082832060404,18.283950821005092,3.8492528044221253
277,6946.32148281393,87.4033157906114,3206529.936,260.0,255.0,10.0,100.0,-1050.0,26000.0,4928.57142857143,-6500.0,-2500.0,6946.871344872705,0.012582012475451045,0.7208962126242942,1.2284765944742648,6.961367368687502,11.465781548426474,11.87527374658456,7.780351765003679,1.6379687926323532
278,19457.9519107703,169.764132593303,3225061.296,505.0,505.0,37.5,600.0,-966.666666666667,28000.0,4250.0,-12000.0,0.0,19458.69246436062,0.008724444694797202,0.4998738596071813,3.4410523910426334,19.499296882574928,32.11648898306459,33.26350644674546,21.79333180993668,4.5880698547235115
279,8942.64863690989,87.4033157906114,3240453.744,260.0,255.0,10.0,470.0,-1325.0,26400.0,5000.0,-6500.0,-1000.0,8943.07575629534,0.009773450393755562,0.5599774588426664,1.5814830452168644,8.9617372562289,14.760508422024072,15.287669437096357,10.016059286373476,2.1086440602891527
280,29200.4913392001,169.764132593303,3240968.832,505.0,505.0,131.0,800.0,-1116.66666666667,28500.0,5250.0,-12000.0,8500.0,29200.984817492288,0.00581367683190114,0.3330991459209227,5.163867963434262,29.26191845946082,48.19610099205311,49.917390313197856,32.70449710175033,6.885157284579015
281,8227.55473066009,87.4033157906114,3258114.912,260.0,257.5,10.0,375.0,50.0,26000.0,4250.0,-6500.0,-1500.0,8228.018970907784,0.010622843719292575,0.6086441115425187,1.4550332405552358,8.245188363146337,13.580310245182202,14.065321325367279,9.215210523516493,1.9400443207403146
282,17089.7510170453,168.923716095316,3263375.376,502.5,505.0,106.25,620.0,-1600.0,28000.0,3562.5,-12000.0,-800.0,17090.585860246578,0.00988418232507806,0.5663219311647779,3.0222791920080483,17.126248754712275,28.207939125408455,29.215365522744467,19.141101549384306,4.029705589344064
283,11332.9525259205,87.4033157906114,3316530.672,260.0,257.5,10.0,600.0,-1100.0,26000.0,5089.28571428571,-6500.0,833.333333333333,11333.289561922393,0.0077121635108993525,0.44187442008932815,2.004165655881493,11.356938716661796,18.705546121560605,19.37360134018777,12.693049153916123,2.6722208745086578
284,18141.1431972381,168.923716095316,3318019.488,502.5,502.5,110.0,700.0,-1600.0,28000.0,2673.07692307692,-11461.5384615385,0.0,18141.929658240813,0.009311366557665525,0.5335020052534922,3.2081975982176085,18.179786389899785,29.94317758336435,31.012576782770218,20.318584788711522,4.277596797623478
285,8802.3144003223,88.2437322885981,3321303.84,262.5,260.0,10.0,485.714285714286,28.5714285714286,26500.0,4892.85714285714,-6500.0,-1142.85714285714,8802.756713576126,0.010024724434367256,0.5743744008709152,1.5566691900032055,8.821125410018164,14.528912440029918,15.047802170030984,9.858904870020302,2.075558920004274
286,19849.6204913285,168.923716095316,3356127.504,502.5,502.5,127.142857142857,600.0,-1035.71428571429,28000.0,3857.14285714286,-12000.0,1500.0,19850.339263388618,0.008509968155602956,0.4875852591067788,3.510310752400048,19.89176093026694,32.76290035573379,33.93300393986713,22.23196809853364,4.680414336533398
287,9657.88318064914,88.2437322885981,3423266.928,262.5,260.0,10.0,525.0,-1275.0,26000.0,4750.0,-7000.0,-500.0,9658.28631214429,0.009136709888816241,0.5234949152646142,1.707960042466835,9.6784402406454,15.940960396357129,16.51028041051274,10.817080268956623,2.277280056622447
288,23894.6159198979,168.923716095316,3423267.216,502.5,502.5,242.916666666667,300.0,-640.0,27500.0,4250.0,-12500.0,6000.0,23895.21301811929,0.007069412731920688,0.4050475131751047,4.22560149100821,23.94507511571319,39.43894724940996,40.84748107974603,26.762142776385332,5.634135321344281
289,9657.88318064914,88.2437322885981,3434892.768,262.5,260.0,10.0,509.090909090909,-1322.72727272727,26500.0,4937.5,-6500.0,-500.0,9658.28631214429,0.009136709888816241,0.5234949152646142,1.707960042466835,9.6784402406454,15.940960396357129,16.51028041051274,10.817080268956623,2.277280056622447
290,17567.442434588,168.923716095316,3478199.04,502.5,502.5,144.166666666667,700.0,-1600.0,28500.0,4750.0,-12000.0,0.0,17568.25457791475,0.009615429830543382,0.5509235474943281,3.1067495687339672,17.604914222825816,28.996329308183697,30.03191249776168,19.67608060198179,4.142332758311956
291,10323.3255653478,88.2437322885981,3481233.84,262.5,260.0,10.0,575.0,-1325.0,26500.0,4750.0,-6500.0,0.0,10323.702711936823,0.008547786520304558,0.48975209179226714,1.8256314994642062,10.345245163630503,17.03922732833259,17.647771161487327,11.562332829939972,2.4341753326189415
292,28895.74421679,168.923716095316,3482641.872,502.5,502.5,182.857142857143,1400.0,-1500.0,29000.0,3458.33333333333,-12000.0,9000.0,28896.237974241772,0.005845905560444805,0.3349457160455475,5.109976888504611,28.956535701526136,47.69311762604304,49.39644325554457,32.363186960529205,6.813302518006148
293,6946.46212030338,88.2437322885981,3504367.008,262.5,262.5,10.0,600.0,-1341.66666666667,27000.0,5340.90909090909,-6863.63636363636,-2500.0,6947.022595695076,0.01270272325643188,0.727812430916224,1.228503341492592,6.96151893512469,11.466031187264194,11.875532301095058,7.7805211627864175,1.6380044553234565
294,17820.8891863254,168.923716095316,3504381.264,502.5,502.5,208.333333333333,500.0,-1088.46153846154,27500.0,4208.33333333333,-12500.0,1000.0,17821.689779960514,0.0094786884809727,0.543088845279005,3.151566753114223,17.858878267647263,29.41462302906608,30.465145280104153,19.959922769723413,4.202089004152297
295,9932.79924613884,89.0841487865847,3711306.816,265.0,262.5,27.8571428571429,585.714285714286,-14.2857142857143,26500.0,4916.66666666667,-6750.0,-142.857142857143,9933.198721945582,0.008968444658066068,0.5138540277038344,1.7565752311187264,9.953926309672784,16.394702157108117,16.980227234147687,11.124976463751935,2.3421003081583023
296,17587.6424247639,168.923716095316,3711492.144,502.5,502.5,103.333333333333,533.333333333333,-950.0,28000.0,4250.0,-12000.0,-500.0,17588.453635360172,0.0096043868702489,0.5502908324761238,3.1103215464013605,17.625155429607712,29.029667766412704,30.066441615213147,19.698703127208617,4.147095395201815
297,7028.39235511163,89.0841487865847,3954130.704,265.0,262.5,14.0,185.714285714286,-1092.85714285714,26000.0,4950.0,-6500.0,-2500.0,7028.956898641266,0.012674218256464167,0.7261792147230536,1.2429925076879973,7.043624210231985,11.601263405087977,12.015594240983974,7.8722858820239825,1.6573233435839965
298,14745.5458903371,168.923716095316,3954133.152,502.5,502.5,193.333333333333,660.0,-1480.0,28100.0,4250.0,-12000.0,-1500.0,14746.513446435289,0.011455413600657433,0.6563468518944328,2.607756171044756,14.77728496925362,24.339057596417728,25.20830965343264,16.515789083283455,3.4770082280596752
299,13084.5387847342,89.0841487865847,4013776.8,265.0,262.5,10.0,660.0,-1340.0,26550.0,4250.0,-6500.0,2000.0,13084.842039351433,0.006808247033515306,0.3900838209028898,2.3139081450817764,13.112146155463401,21.596476020763248,22.367778735790505,14.654751585517916,3.0852108601090356
300,20912.3405852417,168.08329959733,4014099.792,500.0,502.5,253.125,800.0,-1600.0,28000.0,3250.0,-12000.0,4000.0,20913.016060548292,0.00803734424486814,0.46050590372470607,3.6982332729121157,20.95665521316866,34.516843880513086,35.74958830481712,23.422144061776734,4.9309776972161545
301,7612.46179861639,89.0841487865847,4014750.24,265.0,262.5,18.8461538461538,300.0,-1075.0,25500.0,4777.77777777778,-6666.66666666667,-2000.0,7612.9830303869,0.011701875804805532,0.6704680960016105,1.3462710049845386,7.6288690282457186,12.56519604652236,13.013953048183872,8.526383031568743,1.7950280066460513
302,18925.5400410959,168.08329959733,4015713.024,500.0,502.5,133.666666666667,666.666666666667,-1066.66666666667,28500.0,-4000.0,-12000.0,1000.0,18926.286425041963,0.008881061259923453,0.5088473277907513,3.346902330448457,18.96577987254126,31.237755084185604,32.35338919433509,21.197048092840227,4.462536440597942
303,11437.8255399062,89.0841487865847,4019957.28,265.0,265.0,10.0,600.0,-1320.0,26500.0,5000.0,-7000.0,800.0,11438.172453101744,0.007788398871100105,0.44624238447849085,2.022713023549346,11.462040466779628,18.878654886460566,19.55289256097701,12.810515815812526,2.6969506980657947
304,29795.8912126866,168.08329959733,4034385.216,500.0,502.5,160.0,800.0,-1050.0,29000.0,-3175.0,-12000.0,9500.0,29796.365301054055,0.0056410971391816275,0.32321105789842997,5.269154351011056,29.85854132239599,49.178773942769865,50.935158726440214,33.37131088973669,7.025539134681409
305,12369.4448784844,89.0841487865847,4167648.72,265.0,265.0,10.0,633.333333333333,-1333.33333333333,26500.0,4750.0,-6500.0,1500.0,12369.765664208397,0.007201827527487731,0.41263432210618384,2.187454876190726,12.39557763174745,20.41624551111345,21.14539713651035,13.853880882541265,2.916606501587635
306,30047.7598401915,168.08329959733,4168590.048,500.0,502.5,145.0,800.0,-1107.14285714286,29500.0,3500.0,-11500.0,9500.0,30048.22995468167,0.005593812894444883,0.32050187023755083,5.313693801448016,30.110931541538758,49.59447548018149,51.36570674733081,33.65339407583743,7.0849250685973555
307,7378.62699324445,89.0841487865847,4180188.96,265.0,265.0,10.0,300.0,-1050.0,25000.0,4750.0,-6500.0,-2250.0,7379.164742096538,0.012072682469411929,0.6917137528988802,1.30492285266317,7.394562831757964,12.17927995818959,12.614254242410643,8.264511400200078,1.739897136884227
308,22011.3552943568,168.08329959733,4202144.928,500.0,500.0,151.0,711.111111111111,-1594.44444444444,27611.1111111111,4000.0,-11500.0,3500.0,22011.997044566688,0.0076360601330835816,0.43751401773379495,3.892575783319387,22.057929438809857,36.33070731098095,37.6282325720874,24.652979961022783,5.190101044425849
309,9042.23295499109,89.0841487865847,4206409.056,265.0,265.0,10.0,522.222222222222,-1350.0,26722.2222222222,4657.8947368421,-7000.0,-1000.0,9042.671773203534,0.009851688976343538,0.564460199420043,1.5990954882290538,9.06154109996464,14.92489122347117,15.457923052880851,10.127604758784008,2.1321273176387385
310,23365.2385942356,168.08329959733,4220663.04,500.0,500.0,110.0,800.0,-1615.38461538462,28000.0,4250.0,-12000.0,4000.0,23365.843159645672,0.00719360941184717,0.4121634587644293,4.131988345079578,23.414600622117614,38.565224554076075,39.94255400243593,26.16925951883733,5.509317793439438
311,9161.34379671672,89.9245652845714,4222011.456,267.5,265.0,11.7857142857143,490.0,-1115.0,26500.0,5000.0,-7000.0,-1000.0,9161.785120219833,0.009815337079203616,0.5623773891366318,1.6201593530445457,9.18090300058576,15.121487295082428,15.66154041276394,10.26100923594879,2.160212470726061
312,16179.7022972197,168.08329959733,4242559.248,500.0,500.0,102.0,662.5,-1468.75,28000.0,4250.0,-12500.0,-1500.0,16180.575342745386,0.010388154880677932,0.5951974315910727,2.861353997632491,16.21433931991745,26.70597064456992,27.659755310447412,18.121908651672445,3.815138663509988
313,13045.3486351804,89.9245652845714,4245845.184,267.5,265.0,10.0,683.333333333333,-1147.91666666667,27000.0,4535.71428571429,-7000.0,1895.83333333333,13045.658566774035,0.0068931190370503225,0.3949466285042656,2.306978985671463,13.072880918804959,21.531803866266994,22.30079686149081,14.610866909252602,3.0759719808952846
314,28030.0443383504,168.08329959733,4248279.936,500.0,500.0,149.230769230769,638.461538461538,-1107.69230769231,28000.0,2250.0,-11500.0,8000.0,28030.548292987292,0.0059964687510827685,0.34357235141912645,4.956889338915263,28.089039587186495,46.26430049654247,47.91659694284755,31.393632479796672,6.609185785220352
315,12268.2232752843,89.9245652845714,4314556.224,267.5,265.0,15.0,600.0,-50.0,26750.0,4517.85714285714,-7000.0,1375.0,12268.552838850597,0.007329745543169701,0.41996348452844906,2.169556518665444,12.294153605770852,20.249194174210814,20.972379680432624,13.740524618214481,2.892742024887259
316,29013.1479567773,168.08329959733,4318023.312,500.0,500.0,130.3125,1000.0,-1250.0,27500.0,3513.15789473684,-11473.6842105263,8500.0,29013.63483532276,0.005793284459566717,0.3319307490519009,5.13073721195715,29.07417753442386,47.88688064493341,49.597126382252455,32.49466900906196,6.840982949276202
317,7810.79186618552,89.9245652845714,4319245.728,267.5,267.5,10.0,260.0,-1150.0,26000.0,4625.0,-6500.0,-2000.0,7811.30949356838,0.011512352920735535,0.6596092346232525,1.3813428245113437,7.827609338897616,12.892533028772544,13.35298063694299,8.74850455523851,1.8417904326817918
318,28909.1627208916,168.08329959733,4319702.784,500.0,500.0,96.875,962.5,-1162.5,27500.0,-2958.33333333333,-12000.0,8000.0,28909.65135069242,0.00581412223011239,0.33312466535862995,5.112348894290302,28.969977067645054,47.715256346709495,49.41937264480625,32.37820966383858,6.816465192387071
319,13799.7733284734,89.9245652845714,4324425.696,267.5,267.5,10.0,715.0,-1385.0,26975.0,4750.0,-6500.0,2500.0,13800.066316677157,0.006516287648217319,0.37335578033608124,2.440387568821633,13.828862889989253,22.776950642335244,23.590413165275784,15.455787935870342,3.2538500917621773
320,26296.2361270925,168.08329959733,4325465.952,500.0,500.0,212.857142857143,869.230769230769,-1123.07692307692,27500.0,-3791.66666666667,-11750.0,7500.0,26296.773308666758,0.006391827702584135,0.36622475073287214,4.6502906007804645,26.35164673775597,43.40271227395101,44.952809140877825,29.451840471609614,6.200387467707287
321,9585.57627546363,89.9245652845714,4333047.696,267.5,267.5,11.0,576.923076923077,-1388.46153846154,27000.0,4700.0,-6500.0,-653.846153846154,9585.998068024675,0.0093809620647019,0.5374895340797495,1.695176674019666,9.60600115277811,15.821648957516887,16.386707848856773,10.736118935457887,2.260235565359555
322,22423.9400936982,168.08329959733,4333049.424,500.0,500.0,126.428571428571,1000.0,-1125.0,27937.5,4250.0,-11500.0,3500.0,22424.570036488305,0.007495567284142642,0.42946437043771013,3.9655347081254444,22.47136334604419,37.011657275837486,38.33350217854596,25.11505315146115,5.287379610833926
323,12534.0275520507,90.764981782558,4482320.544,270.0,267.5,15.0,625.0,-87.5,27000.0,3666.66666666667,-7000.0,1500.0,12534.356184403094,0.00724135916491557,0.4148993180880404,2.216560871061462,12.56051160268162,20.68790146324032,21.426755086927468,14.038218850055928,2.9554144947486165
324,29113.8059807394,168.08329959733,4482597.888,500.0,500.0,84.6875,900.0,-1112.5,27500.0,4750.0,-12000.0,8000.0,29114.29117597989,0.005773255213429073,0.3307831577813852,5.14853716137956,29.175043914484178,48.053013506209226,49.76919256000241,32.607402022070545,6.864716215172748
325,13031.5575184127,90.764981782558,4483011.312,270.0,267.5,25.0,700.0,-1250.0,27000.0,5416.66666666667,-7000.0,2000.0,13031.873604267981,0.0069649014697035746,0.39905945893847905,2.304541269042827,13.059067191242688,21.50905184439972,22.277232267413996,14.595428037271239,3.0727216920571028
326,25092.905878993,168.08329959733,4485279.456,500.0,500.0,126.0,257.142857142857,-550.0,27071.4285714286,3535.71428571429,-11523.8095238095,5500.0,25093.46882054382,0.006698338827751716,0.38378654457878064,4.43749964406066,25.14583131634374,41.41666334456616,42.89582989258638,28.104164412384183,5.91666619208088
327,13105.019201435,90.764981782558,4499710.128,270.0,267.5,20.625,700.0,-125.0,27000.0,3125.0,-7000.0,2000.0,13105.333515477507,0.006925860170458527,0.3968225572650305,2.3175318337262607,13.13268039111548,21.630297114778436,22.40280772602052,14.677701613599652,3.090042444968348
328,26847.9483587699,168.08329959733,4500679.536,500.0,500.0,180.0,987.5,-1150.0,28000.0,4312.5,-12000.0,7500.0,26848.47450174365,0.006260482231771786,0.3586992095971658,4.747852793772382,26.90449916471017,44.31329274187558,45.89591033979969,30.069734360558424,6.33047039169651
329,7826.27933760896,90.764981782558,4582701.792,270.0,270.0,15.0,600.0,-1350.0,27000.0,4500.0,-7000.0,-2000.0,7826.80564165247,0.011596942667718336,0.6644558701154465,1.3840831451939575,7.84313782276576,12.918109355143603,13.379470403541587,8.76585991956173,1.8454441935919434
330,20283.8833598498,167.242883099343,4583794.32,497.5,500.0,245.0,800.0,-1591.66666666667,28000.0,4250.0,-11500.0,3500.0,20284.572816254695,0.008244924823280495,0.47239939477661846,3.5871001054409826,20.326900597498902,33.47960098411584,34.67530101926283,22.71830066779289,4.782800140587977
331,4532.64989778301,90.764981782558,4589059.824,270.0,270.0,13.0,-200.0,-150.0,23500.0,4500.0,-7000.0,-4500.0,4533.55857773894,0.02002203012186919,1.14717782326691,0.8017091905035674,4.543018746186883,7.482619111366629,7.7498555082011515,5.077491539855927,1.06894558733809
