Unnamed: 0,Fy,Fz,Time,MT1,MT2,MQF,FROX,FROY,FROZ,MROX,MROY,MROZ,R,Angle_rad,Angle_deg,Pressure Rescue_Hoist_R3,Pressure Hoist_R17,Pressure Hoist_R28,Pressure Hoist_R29,Pressure Hoist_R19,Pressure Hoist_R4,Baseline CSLIP,Baseline CNORMF_Magnitude,R Change,Load Duration,Voelligkeit Max Archard Wear,Voelligkeit Max Fleischer Wear
119.0,1290.3392554531,53.7866558711455,1468502.64,160.0,167.5,10.0,300.0,-190.0,25500.0,4500.0,-4000.0,-5500.0,1291.4597936107268,0.041660001788778,2.3869422770044446,0.2283802377204402,1.2941546804158282,2.131548885390776,2.207675631297589,1.446408172229455,0.3045069836272537,-0.00145418,132.751,15831.786468740624,1.5771999999999793,1.5313740384625e-07,3.6752976923100004e-07
120.0,18513.8387020027,174.806631581223,1469630.16,520.0,520.0,50.0,500.0,-1350.0,28000.0,4227.27272727273,-12454.5454545455,-1000.0,18514.66394083937,0.0094416636108913,0.5409674764863238,3.274111492314474,18.55329845644869,30.55837392826843,31.649744425706583,20.73603945132501,4.365481989752633,0.0033638,521.269,17223.204147228644,0.3132000000000052,1.3129396998333335e-06,3.1510552796000003e-06
123.0,393.711779811272,55.4674888671188,1519888.176,165.0,170.0,11.0,300.0,-287.5,25500.0,6000.0,-4000.0,-5000.0,397.5998087064221,0.1399623408243692,8.019251420007938,0.0703110846185154,0.3984294795049207,0.6562367897728105,0.6796738179789822,0.4453035359172642,0.0937481128246872,-0.00190911,51.885,23467.8658516483,1.9332399999999648,1.2592456075583335e-06,3.0221894581400007e-06
125.0,619.635839078068,56.3079053651055,1569724.272,167.5,175.0,14.1666666666667,300.0,-441.666666666667,25500.0,4500.0,-4000.0,-4250.0,622.189001250092,0.0906236722531334,5.19235394408137,0.1100271744544685,0.6234873219086549,1.0269202949083729,1.0635960197265286,0.6968387715449672,0.1467028992726246,-0.00177351,75.0235,20289.866663355228,0.074920000000016,7.1703302500000026e-09,1.720879260000001e-08
126.0,28245.1839692101,174.806631581223,1571338.08,520.0,520.0,144.166666666667,1200.0,-1400.0,29333.3333333333,3750.0,-12500.0,7500.0,28245.72489445027,0.006188821428108,0.3545933479907207,4.994940917165794,28.30466519727284,46.61944856021408,48.284428865936,31.63462580871669,6.659921222887725,0.00486494,652.291,27623.53589320018,0.4482799999999891,2.011767059385417e-06,4.828240942525001e-06
127.0,1111.44702037604,57.1483218630921,1571344.416,170.0,175.0,13.5714285714286,325.0,-837.5,25500.0,6000.0,-4000.0,-4000.0,1112.9152752094583,0.0513727038247588,2.943439111334262,0.1968066341457137,1.1152375934923782,1.8368619186933288,1.902464130075233,1.2464420162561871,0.2624088455276183,-0.00153915,118.466,27132.80961924081,0.0017599999999705,2.0566654983875e-06,4.93599719613e-06
128.0,27964.5408765328,174.806631581223,1571833.728,520.0,520.0,121.25,1200.0,-1400.0,29000.0,-4500.0,-12500.0,7000.0,27965.08723021829,0.0062509288295662,0.3581518399707986,4.945313281224131,28.023441926936744,46.15625729142523,47.804695051833264,31.32031744775283,6.593751041632175,0.00482739,648.53,26852.171955008835,0.1359199999999772,2.0346294641e-06,4.88311071384e-06
129.0,2674.46311728959,57.1483218630921,1581912.864,170.0,177.5,10.0,400.0,-1000.0,25500.0,4500.0,-4500.0,-2833.33333333333,2675.0736244885147,0.0213648959840404,1.2241183696215192,0.4730568874872113,2.6806556957608643,4.415197616547306,4.572883245709709,2.996026954085672,0.630742516649615,-0.000902849,207.402,25290.01360572978,2.799760000000048,2.0436228865616667e-06,4.904694927748001e-06
130.0,20245.8826512982,174.806631581223,1585128.096,520.0,520.0,145.0,700.0,-1158.33333333333,28500.0,3656.25,-12500.0,1500.0,20246.637293352745,0.0086339672561629,0.494689884232287,3.58039163199004,20.28888591461024,33.41698856524038,34.610452442570384,22.67581366927026,4.773855509320054,0.00362562,544.718,17571.56366886423,0.8931199999999565,1.4191467101166666e-06,3.4059521042799994e-06
131.0,1787.20660435805,57.1483218630921,1585259.712,170.0,177.5,10.0,400.0,-900.0,25500.0,4500.0,-4500.0,-3500.0,1788.12006793526,0.0319654458946903,1.831485140019541,0.3162090590880881,1.7918513348324998,2.951284551488824,3.056687571184852,2.0026573742245586,0.4216120787841176,-0.00121361,168.115,18458.517225417487,0.0365600000000429,1.4373178494125e-06,3.4495628385899996e-06
134.0,23822.1420931173,174.806631581223,1657056.096,520.0,517.5,133.125,875.0,-1118.75,28500.0,-4375.0,-12500.0,4000.0,23822.78344910846,0.0073378579242788,0.4204282897278041,4.212793130832757,23.87249440805229,39.31940255443907,40.72366693138331,26.6810231619408,5.61705750777701,0.00426028,592.798,21795.68002915388,0.1808399999999932,1.7354808589875e-06,4.16515406157e-06
135.0,1211.99327931069,59.669571357052,1657320.192,177.5,182.5,10.0,-450.0,350.0,17500.0,4750.0,-4375.0,-6000.0,1213.4612341728164,0.0491928729078103,2.818543999740985,0.2145870637986424,1.2159933615256406,2.0028125954539964,2.07434161672021,1.3590514040580688,0.2861160850648566,-0.00148224,126.87,22609.322214935644,0.0733600000000377,1.7219616180666669e-06,4.132707883360001e-06
136.0,20755.9105492929,173.966215083236,1658056.464,517.5,517.5,148.333333333333,733.333333333333,-1130.0,27900.0,-3116.66666666667,-12000.0,2000.0,20756.639587713584,0.0083813302786053,0.4802148516692913,3.67057984055862,20.79995242983217,34.25874517854712,35.482271792066655,23.247005656871256,4.89410645407816,0.00375436,551.203,19543.178353540767,0.2045199999999669,1.4794987799166668e-06,3.5507970717999998e-06
